function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,10,1.000,2.590,5292032.000,1,0,nodeinfo,20,1.000,4.086,5369856.000,1,0,env,10,1.000,1.096,18983936.000,1,0,177.423,180.560,11468830037.333,11522270037.333,10,0
figlet,10,1.000,2.560,4259840.000,1,0,nodeinfo,20,1.000,3.162,53257898.667,1,0,env,10,1.000,1.699,19051520.000,1,0,195.277,187.818,11518082389.333,11522033664.000,10,0
figlet,10,1.000,2.301,4194304.000,1,0,nodeinfo,20,1.000,3.731,53272576.000,1,0,env,20,1.000,3.106,18974208.000,1,0,190.502,196.142,11356685653.333,11399642794.667,10,0
figlet,10,1.000,2.513,4306944.000,1,0,nodeinfo,20,1.000,3.530,53341696.000,1,0,env,20,1.000,3.686,19004928.000,1,0,205.793,195.673,11383104853.333,11405833728.000,10,0
figlet,10,1.000,1.846,3156650.667,1,0,nodeinfo,20,1.000,4.463,5939200.000,1,0,env,20,1.000,3.405,18970112.000,1,0,200.600,195.758,11376170325.333,11415711744.000,10,0
figlet,10,1.000,2.139,4603904.000,1,0,nodeinfo,20,1.000,5.173,53369344.000,1,0,env,30,1.000,2.288,18968576.000,1,0,200.240,202.665,11375811242.667,11415048704.000,10,0
figlet,10,1.000,2.378,3692032.000,1,0,nodeinfo,20,1.000,4.161,5984256.000,1,0,env,30,1.000,5.022,19058858.667,1,0,210.640,203.245,11379423914.667,11405771946.667,10,0
figlet,10,1.000,2.695,3547136.000,1,0,nodeinfo,20,1.000,3.063,4534272.000,1,0,env,30,1.000,3.971,19143680.000,1,0,203.436,197.205,11391987712.000,11425055402.667,10,0
figlet,10,1.000,2.603,3688448.000,5,0,nodeinfo,20,1.000,3.495,53425152.000,5,0,env,40,1.000,5.192,4165632.000,5,0,205.480,201.415,11408756053.333,11418243242.667,10,0
figlet,10,1.000,2.118,4241408.000,5,0,nodeinfo,20,1.000,3.551,5820416.000,5,0,env,40,1.000,5.410,19043498.667,5,0,217.800,211.523,11387760640.000,11415169536.000,10,0
figlet,10,1.000,2.713,3786752.000,5,0,nodeinfo,20,1.000,4.250,7581696.000,5,0,env,40,1.000,6.319,18970112.000,13,0,218.680,218.265,11424036864.000,11468562261.333,10,0
figlet,10,1.000,2.562,4235264.000,5,0,nodeinfo,20,1.000,6.959,13608960.000,13,0,env,50,1.000,7.546,18968576.000,20,1,212.880,218.431,11500033365.333,11661449898.667,10,1
figlet,10,1.000,2.328,4692650.667,1,0,nodeinfo,20,1.000,8.727,26846208.000,5,0,env,50,1.000,3.967,19014656.000,5,0,230.265,233.967,11937327786.667,12002211498.667,20,0
figlet,10,1.000,2.814,2834432.000,1,0,nodeinfo,20,1.000,3.725,19992576.000,1,0,env,50,1.000,7.160,19167232.000,13,0,230.337,229.934,11678720000.000,11682780501.333,10,0
figlet,10,1.000,1.662,3031040.000,1,0,nodeinfo,30,1.000,4.134,52910592.000,1,0,env,0,1.000,0.558,3203072.000,1,0,228.606,219.080,11705374037.333,11648168789.333,20,0
figlet,10,1.000,2.351,3833856.000,5,0,nodeinfo,30,1.000,6.644,55015936.000,5,0,env,0,1.000,0.088,19177472.000,1,0,196.040,189.916,11441050282.667,11444764160.000,10,0
figlet,10,1.000,1.661,5046272.000,5,0,nodeinfo,30,1.000,6.505,55689386.667,5,0,env,0,1.000,0.096,19177472.000,1,0,174.200,170.126,11421338965.333,11460422656.000,10,0
figlet,10,1.000,2.387,4388352.000,5,0,nodeinfo,30,1.000,5.151,5033984.000,5,0,env,10,1.000,0.622,19223381.333,5,0,190.800,180.911,11468583594.667,11453240832.000,10,0
figlet,10,1.000,2.526,3930112.000,1,0,nodeinfo,30,1.000,5.568,55126698.667,1,0,env,10,1.000,1.476,19195904.000,1,0,201.240,196.873,11444106581.333,11456709802.667,10,0
figlet,10,1.000,2.195,3084288.000,1,0,nodeinfo,30,1.000,5.220,54749184.000,1,0,env,10,1.000,1.813,3645952.000,1,0,182.760,184.565,11371898880.000,11399436117.333,10,0
figlet,10,1.000,2.413,3795456.000,1,0,nodeinfo,30,1.000,5.379,7847936.000,1,0,env,20,1.000,2.778,5332992.000,1,0,208.200,202.134,11357125290.667,11390768128.000,10,0
figlet,10,1.000,2.170,4011520.000,1,0,nodeinfo,30,1.000,6.364,55978496.000,1,0,env,20,1.000,3.443,19216384.000,1,0,199.608,202.734,11379330389.333,11415802026.667,10,0
figlet,10,1.000,2.749,3353258.667,1,0,nodeinfo,30,1.000,6.221,5832704.000,1,0,env,20,1.000,2.822,19258368.000,1,0,209.640,204.192,11374336682.667,11406847488.000,10,0
figlet,10,1.000,2.594,4202496.000,5,0,nodeinfo,30,1.000,5.468,56099328.000,5,0,env,30,1.000,4.007,19215018.667,5,0,204.116,202.567,11393690282.667,11413072213.333,10,0
figlet,10,1.000,2.117,3762176.000,1,0,nodeinfo,30,1.000,5.452,56138410.667,1,0,env,30,1.000,4.503,19185152.000,1,0,213.143,271.146,11389127338.667,11402758826.667,10,0
figlet,10,1.000,2.575,4337152.000,1,0,nodeinfo,30,1.000,6.040,5083136.000,1,0,env,30,1.000,5.054,19249664.000,1,0,395.920,266.892,11382172330.667,11421007360.000,10,0
figlet,10,1.000,2.915,6234112.000,1,0,nodeinfo,30,1.000,7.740,56096256.000,9,0,env,40,1.000,4.743,19213312.000,9,0,212.120,215.313,11371414869.333,11467659093.333,10,0
figlet,10,1.000,2.408,3581269.333,1,0,nodeinfo,30,1.000,16.363,10123946.667,17,1,env,40,1.000,6.490,3694080.000,17,1,226.137,227.010,11695621461.333,11842983424.000,10,1
figlet,10,1.000,1.028,2985984.000,1,0,nodeinfo,30,1.000,8.611,2756608.000,1,0,env,40,1.000,5.559,7496192.000,1,0,208.573,242.849,12093622954.667,12113262250.667,20,0
figlet,10,1.000,1.884,2985984.000,1,0,nodeinfo,30,1.000,7.003,14081536.000,1,0,env,50,1.000,6.752,7802880.000,1,0,234.800,233.100,11622415564.800,11659332949.333,10,0
figlet,10,1.000,2.441,2771626.667,1,0,nodeinfo,30,1.000,6.674,27057152.000,1,0,env,50,1.000,4.002,19216384.000,1,0,233.840,233.697,11673517397.333,11624677546.667,10,0
figlet,10,1.000,2.008,3318442.667,1,0,nodeinfo,30,1.000,7.204,54052864.000,1,0,env,50,1.000,5.174,19275946.667,1,0,221.552,226.396,11554554538.667,11528536917.333,10,0
figlet,10,1.000,2.357,5148672.000,1,0,nodeinfo,40,1.000,6.250,54352896.000,1,0,env,0,1.000,2.321,19251712.000,1,0,222.240,212.122,11502318250.667,11496656896.000,10,0
figlet,10,1.000,2.603,3317760.000,1,0,nodeinfo,40,1.000,7.078,55925418.667,1,0,env,0,1.000,0.101,19255296.000,1,0,195.875,184.092,11442402645.333,11443686400.000,10,0
figlet,10,1.000,1.491,2842624.000,1,0,nodeinfo,40,1.000,9.895,55954432.000,1,0,env,0,1.000,0.097,19255296.000,1,0,185.312,207.308,11409722026.667,11482016938.667,10,0
figlet,10,1.000,2.399,5099520.000,1,0,nodeinfo,40,1.000,5.352,56242176.000,1,0,env,10,1.000,0.844,19255296.000,1,0,205.842,188.215,11454347946.667,11472844458.667,10,0
figlet,10,1.000,2.343,5828608.000,1,0,nodeinfo,40,1.000,6.120,4907008.000,1,0,env,10,1.000,1.318,19257856.000,1,0,192.136,192.454,11437017770.667,11474531669.333,10,0
figlet,10,1.000,2.166,3420160.000,5,0,nodeinfo,40,1.000,6.933,5394432.000,5,0,env,10,1.000,1.483,19260416.000,5,0,209.518,207.119,11436057258.667,11451883690.667,10,0
figlet,10,1.000,2.593,4526080.000,5,0,nodeinfo,40,1.000,8.413,54495232.000,5,0,env,20,1.000,2.427,19258880.000,5,0,210.120,210.504,11431961258.667,11449142442.667,10,0
figlet,10,1.000,2.728,2981888.000,5,0,nodeinfo,40,1.000,12.432,20269909.333,13,0,env,20,1.000,3.979,19264682.667,5,0,207.520,208.837,11433956010.667,11539489962.667,10,0
figlet,10,1.000,2.434,3061760.000,1,0,nodeinfo,40,1.000,16.865,29029546.667,17,1,env,20,1.000,3.517,19257344.000,9,0,221.984,218.155,11673763157.333,11801266858.667,10,1
figlet,10,1.000,1.752,3727360.000,1,0,nodeinfo,50,1.000,6.515,30253056.000,5,0,env,0,1.000,0.983,19255296.000,1,0,205.744,220.691,11984296618.667,11901350229.333,20,0
figlet,10,1.000,1.386,3181226.667,1,0,nodeinfo,50,1.000,14.570,5517312.000,13,0,env,0,1.000,0.063,19255296.000,1,0,223.417,218.519,11529428309.333,11614165845.333,10,0
figlet,10,1.000,1.279,3651072.000,1,0,nodeinfo,50,1.000,8.355,22660437.333,5,0,env,0,1.000,0.101,19255296.000,1,0,217.623,189.967,11767677610.667,11694526122.667,20,0
figlet,10,1.000,2.689,4255744.000,1,0,nodeinfo,50,1.000,9.330,60539392.000,1,0,env,10,1.000,1.114,19269802.667,1,0,204.640,208.211,11494491477.333,11573462698.667,10,0
figlet,10,1.000,2.532,4035925.333,1,0,nodeinfo,50,1.000,6.516,63427925.333,1,0,env,10,1.000,1.943,19298645.333,1,0,187.607,202.767,11472550297.600,11523499349.333,10,0
figlet,10,1.000,2.244,5169152.000,1,0,nodeinfo,50,1.000,9.904,8998912.000,1,0,env,10,1.000,1.560,19287040.000,1,0,215.420,204.943,11487679146.667,11520524288.000,10,0
figlet,10,1.000,2.309,4820992.000,1,0,nodeinfo,50,1.000,6.397,61673472.000,1,0,env,20,1.000,2.374,3468629.333,1,0,211.280,214.119,11480005973.333,11517576021.333,10,0
figlet,10,1.000,2.671,4218880.000,1,0,nodeinfo,50,1.000,6.693,62665216.000,1,0,env,20,1.000,2.941,5533696.000,1,0,210.520,206.100,11486165674.667,11513420629.333,10,0
figlet,10,1.000,2.223,3573248.000,1,0,nodeinfo,50,0.999,4.869,62089728.000,1,0,env,20,1.000,1.801,19298304.000,1,0,214.144,212.540,11457768789.333,11482569898.667,10,0
figlet,10,1.000,2.624,4804608.000,1,0,nodeinfo,50,1.000,6.248,5742592.000,1,0,env,30,1.000,4.440,19269632.000,1,0,211.635,211.264,11455696896.000,11484214954.667,10,0
figlet,10,1.000,2.375,3580928.000,5,0,nodeinfo,50,1.000,9.401,62476288.000,5,0,env,30,1.000,3.729,19298304.000,5,0,219.333,215.424,11461234688.000,11486929578.667,10,0
figlet,10,1.000,2.192,4804608.000,5,0,nodeinfo,50,1.000,6.885,63125504.000,5,0,env,30,1.000,5.194,19307520.000,5,0,214.440,206.604,11463879338.667,11478354773.333,10,0
figlet,10,1.000,1.930,3293184.000,5,0,nodeinfo,50,1.000,10.874,60115797.333,13,0,env,40,1.000,3.846,19274240.000,13,0,205.280,212.356,11464968192.000,11583968768.000,10,0
figlet,10,1.000,2.656,3945472.000,1,0,nodeinfo,50,1.000,16.709,58217984.000,17,1,env,40,1.000,5.325,19288064.000,17,1,227.692,227.237,11780159488.000,11965013674.667,10,1
figlet,10,1.000,1.771,3421696.000,1,0,nodeinfo,50,1.000,10.011,51734016.000,5,0,env,40,1.000,5.300,17871360.000,5,0,224.898,228.387,12188785322.667,12142618453.333,20,0
figlet,10,1.000,2.299,4320768.000,1,0,nodeinfo,50,1.000,9.758,7061504.000,1,0,env,50,1.000,5.776,2940928.000,1,0,233.297,231.364,11775032661.333,11801522005.333,10,0
figlet,10,1.000,1.878,2598229.333,1,0,nodeinfo,50,1.000,9.570,16612352.000,1,0,env,50,1.000,3.174,2940928.000,1,0,227.920,231.077,11862455637.333,11799582378.667,10,0
figlet,10,1.000,2.683,3121664.000,1,0,nodeinfo,50,1.000,10.611,5193728.000,1,0,env,50,1.000,8.627,19021824.000,1,0,232.395,231.537,11677559466.667,11655870122.667,10,0
figlet,20,1.000,4.355,3334144.000,1,0,nodeinfo,0,1.000,1.729,62742528.000,1,0,env,0,1.000,2.013,2822144.000,1,0,232.173,208.758,11581193557.333,11564980565.333,10,0
figlet,20,1.000,5.215,3872768.000,1,0,nodeinfo,0,1.000,0.140,62752256.000,1,0,env,0,1.000,0.085,18874368.000,1,0,168.840,141.206,11484039168.000,11467310080.000,10,0
figlet,20,1.000,3.842,4130816.000,1,0,nodeinfo,0,1.000,0.147,62814208.000,1,0,env,0,1.000,0.085,18874368.000,1,0,151.760,151.948,11450218496.000,11476173824.000,10,0
figlet,20,1.000,5.060,5151744.000,5,0,nodeinfo,0,1.000,0.133,62146048.000,1,0,env,10,1.000,1.329,18889728.000,5,0,153.960,146.591,11455879168.000,11435860480.000,10,0
figlet,20,1.000,5.370,3010560.000,1,0,nodeinfo,0,1.000,0.129,62089728.000,1,0,env,10,1.000,2.112,18927616.000,1,0,161.717,153.704,11427229696.000,11434582186.667,10,0
figlet,20,1.000,5.490,4186624.000,5,0,nodeinfo,0,1.000,0.136,62142464.000,1,0,env,10,1.000,1.962,18874880.000,5,0,169.600,174.230,11410693461.333,11435990528.000,10,0
figlet,20,1.000,5.428,4177920.000,5,0,nodeinfo,0,1.000,0.165,61165056.000,1,0,env,20,1.000,3.095,18874368.000,5,0,171.080,173.130,11424094890.667,11435626837.333,10,0
figlet,20,1.000,3.801,4354560.000,5,0,nodeinfo,0,1.000,0.132,61033642.667,1,0,env,20,1.000,3.842,18924032.000,5,0,179.040,170.630,11425353728.000,11439546026.667,10,0
figlet,20,1.000,4.122,3883008.000,5,0,nodeinfo,0,1.000,0.130,61041493.333,1,0,env,20,1.000,3.341,18886144.000,5,0,209.280,174.950,11433183914.667,11440966314.667,10,0
figlet,20,1.000,5.668,4698112.000,5,0,nodeinfo,0,1.000,0.132,61006336.000,1,0,env,30,1.000,3.138,18874368.000,5,0,189.899,202.877,11437979648.000,11503293440.000,10,0
figlet,20,1.000,5.336,4688384.000,9,0,nodeinfo,0,1.000,0.158,61033472.000,1,0,env,30,1.000,4.743,18874368.000,9,0,206.120,169.763,11500647082.667,11503603370.667,10,0
figlet,20,1.000,5.179,3923968.000,13,0,nodeinfo,0,1.000,0.163,60902400.000,1,0,env,30,1.000,5.524,18874368.000,13,0,176.767,169.094,11570666154.667,11622983850.667,10,0
figlet,20,1.000,5.682,7318528.000,17,1,nodeinfo,0,1.000,0.125,60707840.000,1,0,env,40,1.000,6.075,18874368.000,17,1,174.840,183.240,11727215274.667,11806181376.000,10,1
figlet,20,1.000,3.146,8350720.000,1,0,nodeinfo,0,1.000,0.119,60754432.000,1,0,env,40,1.000,4.374,18927274.667,5,0,192.440,165.364,11945600341.333,11915100842.667,20,0
figlet,20,1.000,4.322,2351104.000,1,0,nodeinfo,0,1.000,0.150,60784640.000,1,0,env,40,1.000,4.489,19171840.000,1,0,228.423,205.922,11581818197.333,11585205589.333,10,0
figlet,20,1.000,4.047,4547242.667,1,0,nodeinfo,0,1.000,0.125,60725077.333,1,0,env,50,1.000,4.778,18992128.000,1,0,197.480,200.654,11538790400.000,11544044544.000,10,0
figlet,20,1.000,4.040,4111872.000,1,0,nodeinfo,0,1.000,0.143,60837888.000,1,0,env,50,1.000,7.431,19019264.000,1,0,193.320,184.830,11523251541.333,11520258389.333,10,0
figlet,20,1.000,4.557,5824512.000,1,0,nodeinfo,0,1.000,0.146,60873386.667,1,0,env,50,1.000,7.705,19096576.000,1,0,210.120,186.844,11501788501.333,11510936746.667,10,0
figlet,20,1.000,3.495,3633664.000,1,0,nodeinfo,10,1.000,1.251,61009408.000,1,0,env,0,1.000,2.771,19027456.000,1,0,196.276,170.403,11474416981.333,11472169813.333,10,0
figlet,20,1.000,3.782,5320704.000,1,0,nodeinfo,10,1.000,2.116,62097408.000,1,0,env,0,1.000,0.090,18948096.000,1,0,183.600,163.117,11468221781.333,11483796138.667,10,0
figlet,20,1.000,4.480,4233216.000,1,0,nodeinfo,10,1.000,2.080,7340032.000,1,0,env,0,1.000,0.096,18948096.000,1,0,179.910,201.157,11458381141.333,11533886122.667,10,0
figlet,20,1.000,4.503,4134912.000,5,0,nodeinfo,10,1.000,3.085,62544384.000,5,0,env,10,1.000,0.800,18948096.000,5,0,184.920,180.405,11487802026.667,11495587498.667,10,0
figlet,20,1.000,4.380,3780608.000,5,0,nodeinfo,10,1.000,2.447,7561216.000,5,0,env,10,1.000,1.791,18948096.000,5,0,186.840,188.682,11507456000.000,11530168661.333,10,0
figlet,20,1.000,4.371,3590144.000,5,0,nodeinfo,10,1.000,2.396,56293888.000,5,0,env,10,1.000,2.027,18948096.000,5,0,208.480,195.976,11517458432.000,11524178432.000,10,0
figlet,20,1.000,5.139,2588672.000,13,0,nodeinfo,10,1.000,2.542,55413248.000,1,0,env,20,1.000,2.201,18950144.000,5,0,205.842,208.280,11494520149.333,11547138560.000,10,0
figlet,20,1.000,3.825,4193280.000,5,0,nodeinfo,10,1.000,2.167,5488640.000,1,0,env,20,1.000,2.935,19010560.000,1,0,208.480,213.516,11633623040.000,11749892778.667,20,0
figlet,20,1.000,5.199,4079616.000,1,0,nodeinfo,10,1.000,2.764,7172096.000,1,0,env,20,1.000,2.848,18966016.000,1,0,231.654,222.874,11593518421.333,11621275818.667,10,0
figlet,20,1.000,5.713,3334144.000,1,0,nodeinfo,10,1.000,2.245,60576938.667,1,0,env,30,1.000,2.728,19011584.000,1,0,215.198,213.393,11585007616.000,11605848234.667,10,0
figlet,20,1.000,3.282,4661248.000,1,0,nodeinfo,10,1.000,2.596,60702208.000,1,0,env,30,1.000,4.470,18982912.000,1,0,218.108,205.339,11550814890.667,11589418154.667,10,0
figlet,20,1.000,4.524,6160384.000,1,0,nodeinfo,10,1.000,2.072,60620800.000,1,0,env,30,1.000,3.877,18984448.000,1,0,201.000,202.749,11544056490.667,11584271530.667,10,0
figlet,20,1.000,4.559,3757568.000,1,0,nodeinfo,10,1.000,2.502,60867072.000,1,0,env,40,1.000,4.949,18984448.000,1,0,206.440,205.418,11590007466.667,11615417685.333,10,0
figlet,20,1.000,5.216,5152768.000,1,0,nodeinfo,10,1.000,1.525,60871680.000,1,0,env,40,1.000,5.987,19112960.000,1,0,205.390,201.308,11559335936.000,11600303104.000,10,0
figlet,20,1.000,4.492,2875392.000,5,0,nodeinfo,10,1.000,1.467,60936192.000,5,0,env,40,1.000,4.326,18973696.000,5,0,205.322,201.248,11568549888.000,11598726656.000,10,0
figlet,20,1.000,3.688,4169728.000,5,0,nodeinfo,10,1.000,1.932,7417856.000,5,0,env,50,1.000,6.734,19011584.000,5,0,206.840,204.937,11586478080.000,11594696704.000,10,0
figlet,20,1.000,4.452,3927040.000,5,0,nodeinfo,10,1.000,2.338,62425600.000,5,0,env,50,1.000,6.804,18986325.333,13,0,210.120,215.324,11569935018.667,11620280149.333,10,0
figlet,20,1.000,5.315,5386240.000,9,0,nodeinfo,10,1.000,3.766,62362282.667,1,0,env,50,1.000,7.019,18968576.000,17,1,217.560,217.275,11690379946.667,11802522624.000,10,1
figlet,20,1.000,3.379,3739648.000,1,0,nodeinfo,20,1.000,3.371,4886528.000,1,0,env,0,1.000,1.776,3992576.000,1,0,207.135,207.458,11920443392.000,11972666709.333,20,0
figlet,20,1.000,3.443,4272640.000,5,0,nodeinfo,20,1.000,6.016,9056256.000,5,0,env,0,1.000,0.101,18968576.000,1,0,238.200,204.307,11654195882.667,11611824469.333,10,0
figlet,20,1.000,4.830,4278272.000,5,0,nodeinfo,20,1.000,4.539,62615040.000,5,0,env,0,1.000,0.130,18992469.333,1,0,180.960,178.946,11575934293.333,11581105493.333,10,0
figlet,20,1.000,4.855,4809216.000,1,0,nodeinfo,20,1.000,4.632,62314496.000,1,0,env,10,1.000,0.972,18982912.000,1,0,176.640,169.878,11563608064.000,11578383189.333,10,0
figlet,20,1.000,3.623,4176896.000,1,0,nodeinfo,20,1.000,3.759,62447616.000,1,0,env,10,1.000,1.653,18972672.000,1,0,192.800,200.697,11566166016.000,11614656512.000,10,0
figlet,20,1.000,4.579,4139008.000,1,0,nodeinfo,20,1.000,3.766,5767168.000,1,0,env,10,1.000,1.648,18968576.000,1,0,204.520,198.126,11556601173.333,11590508544.000,10,0
figlet,20,1.000,3.996,3956736.000,1,0,nodeinfo,20,1.000,3.563,62374912.000,1,0,env,20,1.000,2.556,4063232.000,1,0,201.920,189.913,11558346069.333,11590423722.667,10,0
figlet,20,1.000,4.381,3960832.000,5,0,nodeinfo,20,1.000,4.330,62379520.000,5,0,env,20,1.000,2.484,19011584.000,5,0,205.560,224.671,11583462741.333,11608804181.333,10,0
figlet,20,1.000,3.891,4005888.000,5,0,nodeinfo,20,1.000,3.954,7454720.000,5,0,env,20,1.000,2.359,18982912.000,5,0,203.960,207.063,11602066090.667,11607581184.000,10,0
figlet,20,1.000,3.837,4659200.000,9,0,nodeinfo,20,1.000,5.932,11663360.000,9,0,env,30,1.000,3.256,4882432.000,9,0,215.560,188.241,11575491242.667,11657148928.000,10,0
figlet,20,1.000,5.055,8258389.333,13,0,nodeinfo,20,1.000,8.395,26443776.000,13,0,env,30,1.000,4.912,8610816.000,13,0,209.400,199.704,11800258560.000,11912996352.000,10,0
figlet,20,1.000,5.341,8883712.000,1,0,nodeinfo,20,1.000,5.543,7249920.000,1,0,env,30,1.000,4.364,9094656.000,1,0,215.957,217.837,12072695125.333,12136402090.667,10,0
figlet,20,1.000,4.450,8937472.000,1,0,nodeinfo,20,1.000,3.463,4788224.000,1,0,env,40,1.000,3.457,19081728.000,1,0,232.061,242.175,11768337066.667,11704776874.667,10,0
figlet,20,1.000,4.174,2797568.000,1,0,nodeinfo,20,1.000,3.134,62862336.000,1,0,env,40,1.000,7.043,19042816.000,1,0,227.394,226.615,11661254656.000,11688922453.333,10,0
figlet,20,1.000,3.547,4530176.000,1,0,nodeinfo,20,1.000,4.116,62948864.000,1,0,env,40,1.000,6.854,19038208.000,1,0,223.491,214.033,11672109738.667,11708173653.333,10,0
figlet,20,1.000,3.296,4614144.000,1,0,nodeinfo,20,1.000,3.897,62934528.000,1,0,env,50,1.000,7.044,19075072.000,1,0,215.000,213.854,11680369322.667,11718082730.667,10,0
figlet,20,1.000,3.999,2785280.000,5,0,nodeinfo,20,1.000,4.290,8654848.000,5,0,env,50,1.000,5.140,19006464.000,5,0,213.246,233.325,11673621162.667,11694123520.000,10,0
figlet,20,1.000,3.948,3780608.000,5,0,nodeinfo,20,1.000,3.338,62975317.333,5,0,env,50,1.000,7.093,19254272.000,5,0,218.280,210.409,11675544234.667,11694610090.667,10,0
figlet,20,1.000,4.951,2711552.000,5,0,nodeinfo,30,1.000,5.780,7421952.000,5,0,env,0,1.000,3.049,3022848.000,1,0,214.319,210.521,11676806485.333,11715684522.667,10,0
figlet,20,1.000,4.854,4595712.000,9,0,nodeinfo,30,1.000,11.137,63253504.000,9,0,env,0,1.000,0.093,755712.000,1,0,200.032,181.367,11694416554.667,11721236309.333,10,0
figlet,20,1.000,4.847,8178688.000,1,0,nodeinfo,30,1.000,12.480,15974912.000,17,1,env,0,1.000,0.099,19140608.000,1,0,201.000,202.316,11819245568.000,11954330282.667,10,1
figlet,30,1.000,4.214,3790336.000,1,0,nodeinfo,0,1.000,1.907,25646421.333,1,0,env,0,1.000,0.086,19140608.000,1,0,218.480,203.194,12119233877.333,11949232640.000,20,0
figlet,30,1.000,7.522,4323840.000,5,0,nodeinfo,0,1.000,0.196,63250432.000,1,0,env,0,1.000,0.096,19140608.000,1,0,143.320,152.073,11591842474.667,11620796586.667,10,0
figlet,30,1.000,6.140,4746240.000,5,0,nodeinfo,0,1.000,0.153,63260672.000,1,0,env,0,1.000,0.125,19140608.000,1,0,151.880,138.308,11635751594.667,11619896149.333,10,0
figlet,30,1.000,4.319,4472832.000,1,0,nodeinfo,0,1.000,0.137,62665728.000,1,0,env,10,1.000,0.908,19148117.333,1,0,151.381,143.935,11604616533.333,11607762602.667,10,0
figlet,30,1.000,5.554,4465664.000,1,0,nodeinfo,0,1.000,0.148,61653845.333,1,0,env,10,1.000,1.643,19143338.667,1,0,159.637,159.009,11601997141.333,11640032597.333,10,0
figlet,30,1.000,5.886,4457472.000,1,0,nodeinfo,0,1.000,0.154,61653333.333,1,0,env,10,1.000,1.437,4433920.000,1,0,179.290,158.642,11651523242.667,11655996757.333,10,0
figlet,30,1.000,4.338,3465216.000,1,0,nodeinfo,0,1.000,0.155,61612032.000,1,0,env,20,1.000,2.654,19154944.000,1,0,182.267,166.031,11654779562.667,11659543040.000,10,0
figlet,30,1.000,5.771,3613696.000,5,0,nodeinfo,0,1.000,0.163,61424128.000,1,0,env,20,1.000,3.497,19157674.667,5,0,202.120,211.397,11638930090.667,11700251648.000,10,0
figlet,30,1.000,5.072,4857856.000,5,0,nodeinfo,0,1.000,0.127,61433856.000,1,0,env,20,1.000,3.324,19201024.000,5,0,197.640,174.777,11689964885.333,11674037589.333,10,0
figlet,30,1.000,5.347,5364736.000,13,0,nodeinfo,0,1.000,0.180,61379925.333,1,0,env,30,1.000,5.047,19242496.000,5,0,187.258,194.054,11654274389.333,11701005653.333,10,0
figlet,30,1.000,6.905,4455936.000,17,1,nodeinfo,0,1.000,0.156,61346304.000,1,0,env,30,1.000,4.953,19195904.000,9,0,202.200,194.525,11777381034.667,11820945578.667,10,1
figlet,30,1.000,6.370,7441408.000,5,0,nodeinfo,0,1.000,0.133,61390506.667,1,0,env,30,1.000,3.927,19190613.333,5,0,185.600,160.820,11940534954.667,11925053781.333,20,0
figlet,30,1.000,5.766,3991040.000,1,0,nodeinfo,0,1.000,0.162,61345280.000,1,0,env,40,1.000,5.087,19143680.000,1,0,234.553,218.941,11744520874.667,11758235989.333,10,0
figlet,30,1.000,7.719,4157440.000,1,0,nodeinfo,0,1.000,0.151,61300736.000,1,0,env,40,1.000,6.091,19193514.667,1,0,213.800,199.388,11720415914.667,11701462016.000,10,0
figlet,30,1.000,5.988,4477952.000,1,0,nodeinfo,0,1.000,0.113,61337600.000,1,0,env,40,1.000,6.032,19173376.000,1,0,197.720,181.040,11668245845.333,11681735509.333,10,0
figlet,30,1.000,6.985,4669440.000,1,0,nodeinfo,0,1.000,0.154,61512704.000,1,0,env,50,1.000,7.033,19211776.000,1,0,200.927,188.270,11669445973.333,11684763136.000,10,0
figlet,30,1.000,6.753,6438912.000,1,0,nodeinfo,0,1.000,0.122,61641728.000,1,0,env,50,1.000,7.653,19194368.000,1,0,208.840,189.136,11676996949.333,11681205077.333,10,0
figlet,30,1.000,6.944,3358720.000,5,0,nodeinfo,0,1.000,0.151,61707264.000,1,0,env,50,1.000,7.078,3025578.667,5,0,208.400,218.849,11661636266.667,11728495786.667,10,0
figlet,30,1.000,6.055,4169728.000,5,0,nodeinfo,10,1.000,1.879,61798912.000,5,0,env,0,1.000,1.597,3571712.000,1,0,215.520,190.052,11723184810.667,11693445120.000,10,0
figlet,30,1.000,7.589,4736170.667,13,0,nodeinfo,10,1.000,2.620,7553024.000,5,0,env,0,1.000,0.093,19184298.667,1,0,198.280,187.000,11689190058.667,11723861674.667,10,0
figlet,30,1.000,6.082,8393728.000,5,0,nodeinfo,10,1.000,2.265,5128192.000,1,0,env,0,1.000,0.083,19140608.000,1,0,192.376,225.706,11798878890.667,11886059861.333,20,0
figlet,30,1.000,4.550,4970496.000,13,0,nodeinfo,10,1.000,1.707,19169280.000,1,0,env,10,1.000,1.311,19169280.000,1,0,229.456,214.881,11728722602.667,11792642048.000,10,0
