,experiment,time
0,00-05nodes.json,0.10531746900000005
1,01-10nodes.json,0.158266609
2,02-20nodes.json,0.2528709349999998
3,03-30nodes.json,0.44734128500000025
4,04-40nodes.json,0.5058514350000003
5,05-50nodes.json,0.45557187300000024
6,06-60nodes.json,0.5373613339999999
7,07-70nodes.json,0.7414442179999998
8,08-80nodes.json,0.8420070859999997
9,09-90nodes.json,0.996020133
10,10-100nodes.json,1.1242826940000015
