,experiment,time
0,00-05nodes.json,0.0067454130000002
1,01-10nodes.json,0.01903205699999999
2,02-20nodes.json,0.06978777000000003
3,03-30nodes.json,0.07404422300000002
4,04-40nodes.json,0.08404246199999998
5,05-50nodes.json,0.11365209400000009
6,06-60nodes.json,0.12597148300000005
7,07-70nodes.json,0.17972937899999986
8,08-80nodes.json,0.20011617899999967
9,09-90nodes.json,0.24677643699999985
10,10-100nodes.json,0.35567873299999997
